상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220804670220,세븐부산전포몽뜨레점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230600,전포1동,2623010200,전포동,2623010200106930002,1,대지,693.0,2.0,부산광역시 부산진구 전포동 693-2,262304187660,부산광역시 부산진구 전포대로189번길,30,,2623010200106930002000001,몽뜨레,부산광역시 부산진구 전포대로189번길 30,614869,47297,,1,,129.063581230912,35.1538902772731
MA010120220808365427,세븐일레븐부산대연,센터점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26290,남구,26290550,대연5동,2629010600,대연동,2629010600114670001,1,대지,1467.0,1.0,부산광역시 남구 대연동 1467-1,262904193081,부산광역시 남구 못골번영로50번길,20,,2629010600114670001005313,,부산광역시 남구 못골번영로50번길 20,608808,48437,,1,,129.090183229901,35.1394931782517
MA010120220810602151,이마트24양정연수로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230570,양정2동,2623010100,양정동,2623010100100070013,1,대지,7.0,13.0,부산광역시 부산진구 양정동 7-13,262303129044,부산광역시 부산진구 연수로,66,,2623010100100070013053461,,부산광역시 부산진구 연수로 66,614851,47218,,,,129.078093428711,35.1752789354876
MA010120220812957823,세븐일레븐부산대역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410580,부곡2동,2641010900,부곡동,2641010900102440007,1,대지,244.0,7.0,부산광역시 금정구 부곡동 244-7,264103135026,부산광역시 금정구 부산대학로,10,,2641010900102440007004408,대우,부산광역시 금정구 부산대학로 10,609766,46278,,,,129.089978632829,35.2330633881896
MA010120220812877030,씨유부산수영성로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500730,수영동,2650010200,수영동,2650010200105000013,1,대지,500.0,13.0,부산광역시 수영구 수영동 500-13,265003138018,부산광역시 수영구 수영성로,2,,2650010200105000013013983,,부산광역시 수영구 수영성로 2,613832,48226,,1,,129.119638121242,35.169908835633
MA010120220810526145,씨유하단,골드점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380562,하단2동,2638010300,하단동,2638010300105260001,1,대지,526.0,1.0,부산광역시 사하구 하단동 526-1,263804202100,부산광역시 사하구 낙동남로1405번길,6,,2638010300105260001009816,,부산광역시 사하구 낙동남로1405번길 6,604852,49311,,,,128.965561336706,35.1068207868245
MA010120220808295484,씨유좌동파워점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350551,좌1동,2635010700,좌동,2635010700114580005,1,대지,1458.0,5.0,부산광역시 해운대구 좌동 1458-5,263504199287,부산광역시 해운대구 해운대로781번길,20,,2635010700114580005000001,쥬노벨오피스텔,부산광역시 해운대구 해운대로781번길 20,612836,48102,,1,,129.174623650549,35.1700421940193
MA010120220802279357,지에스25사직럭키점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26260,동래구,26260600,사직3동,2626010900,사직동,2626010900101250045,1,대지,125.0,45.0,부산광역시 동래구 사직동 125-45,262604190361,부산광역시 동래구 여고로51번길,48,,2626010900101250045006665,,부산광역시 동래구 여고로51번길 48,607816,47841,,1,,129.068926142161,35.1981090301711
MA010120220810666831,세븐부산서면롯데점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230520,부전2동,2623010300,부전동,2623010300105130001,1,대지,513.0,1.0,부산광역시 부산진구 부전동 513-1,262304187392,부산광역시 부산진구 부전로65번길,3,,2623010300105130001045211,전부,부산광역시 부산진구 부전로65번길 3,614847,47284,,1,,129.054587479341,35.1557824313912
MA010120220811390438,이마트24광안리굿-7,,G2,소매,G204,종합 소매,G20405,편의점,R91241,복권 발행 및 판매업,26,부산광역시,26500,수영구,26500770,광안2동,2650010400,광안동,2650010400101580064,1,대지,158.0,64.0,부산광역시 수영구 광안동 158-64,265003138004,부산광역시 수영구 광안로,49,,2650010400101580064008434,,부산광역시 수영구 광안로 49,613804,48296,,,,129.117667474256,35.1552816016589
MA010120220806381694,지에스25에스동매역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380571,신평1동,2638010400,신평동,2638010400105830000,1,대지,583.0,,부산광역시 사하구 신평동 583,263803134018,부산광역시 사하구 신산로,168,,2638010400105830000000001,매역,부산광역시 사하구 신산로 168,604836,49443,,,,128.973451552827,35.0897592670593
MA010120220809722461,이마트24연산토곡점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26470,연제구,26470730,연산9동,2647010200,연산동,2647010200104790004,1,대지,479.0,4.0,부산광역시 연제구 연산동 479-4,264703006054,부산광역시 연제구 과정로,141,,2647010200104790004000002,,부산광역시 연제구 과정로 141,611812,47586,,,,129.106856447968,35.1840817210458
MA010120220808117625,이마트24서면삼정,타워점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230520,부전2동,2623010300,부전동,2623010300102270002,1,대지,227.0,2.0,부산광역시 부산진구 부전동 227-2,262302000010,부산광역시 부산진구 중앙대로,672,,2623010300102270002013085,삼정타워,부산광역시 부산진구 중앙대로 672,614846,47296,,1,,129.059597786758,35.1530028522393
MA010120220811388431,세븐일레븐경성용연점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26290,남구,26290530,대연3동,2629010600,대연동,2629010600100740009,1,대지,74.0,9.0,부산광역시 남구 대연동 74-9,262904193152,부산광역시 남구 수영로298번길,14,,2629010600100740009000421,,부산광역시 남구 수영로298번길 14,608805,48499,,1,,129.09903808676,35.1361409511503
MA010120220814197251,세븐부산만덕베스티움,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26320,북구,26320572,만덕2동,2632010300,만덕동,2632010300109630000,1,대지,963.0,,부산광역시 북구 만덕동 963,263203132024,부산광역시 북구 상리로,86,,,백양산베스티움에코포레아파트,부산광역시 북구 상리로 86,616112,46608,,,,129.04209662813,35.2065128620021
MA010120220810583126,씨유화전우방점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26440,강서구,26440560,녹산동,2644011000,화전동,2644011000105580000,1,대지,558.0,,부산광역시 강서구 화전동 558,264403136067,부산광역시 강서구 화전산단4로,74,,2644011000105580000000001,우방아이유쉘,부산광역시 강서구 화전산단4로 74,618210,46737,,,,128.885596140105,35.1107318918274
MA010120220804610368,GS25감천한우리점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380620,감천1동,2638010800,감천동,2638010800104000002,1,대지,400.0,2.0,부산광역시 사하구 감천동 400-2,263803006013,부산광역시 사하구 원양로,402,,2638010800104000002002194,,부산광역시 사하구 원양로 402,604804,49450,,,,129.005514417607,35.0863402162098
MA010120220806397756,세븐일레븐부산강서범방점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26440,강서구,26440560,녹산동,2644011600,범방동,2644011600100290004,1,대지,29.0,4.0,부산광역시 강서구 범방동 29-4,264404208039,부산광역시 강서구 가락대로961번길,94,,2644011600100290004000001,,부산광역시 강서구 가락대로961번길 94,618210,46745,,,,128.885901155275,35.1596261024109
MA010120220804957892,이마트24R미음구랑점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26440,강서구,26440560,녹산동,2644011300,구랑동,2644011300111720005,1,대지,1172.0,5.0,부산광역시 강서구 구랑동 1172-5,264403136088,부산광역시 강서구 미음산단로,137,,2644011300111720005000001,,부산광역시 강서구 미음산단로 137,618210,46744,,1,,128.858934636205,35.136774026761
MA010120220810774113,GS25연산토곡점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26470,연제구,26470730,연산9동,2647010200,연산동,2647010200104770006,1,대지,477.0,6.0,부산광역시 연제구 연산동 477-6,264703135002,부산광역시 연제구 고분로,235,,2647010200104770006008859,,부산광역시 연제구 고분로 235,611812,47569,,,,129.108023815468,35.184656158406
MA010120220804759120,세븐일레븐동래,롯데점,G2,소매,G204,종합 소매,G20405,편의점,G46103,섬유; 의복; 신발 및 가죽제품 중개업,26,부산광역시,26260,동래구,26260550,온천1동,2626010800,온천동,2626010800104800043,1,대지,480.0,43.0,부산광역시 동래구 온천동 480-43,262603130004,부산광역시 동래구 동래로,17,,2626010800104800052003167,,부산광역시 동래구 동래로 17,607834,47715,,1,,129.07793566787,35.2130399940757
MA010120220814161150,씨유강서골든뷰점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26440,강서구,26440590,신호동,2644011700,신호동,2644011700102170001,1,대지,217.0,1.0,부산광역시 강서구 신호동 217-1,264403136057,부산광역시 강서구 신호산단2로,33,,2644011700102170001000001,골든뷰,부산광역시 강서구 신호산단2로 33,618290,46759,,,,128.877767281935,35.0859441899645
MA010120220811611632,GS25,남산점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410670,남산동,2641010400,남산동,2641010400109720006,1,대지,972.0,6.0,부산광역시 금정구 남산동 972-6,264103006032,부산광역시 금정구 금샘로,526,,2641010400109720006032996,,부산광역시 금정구 금샘로 526,609815,46221,,,,129.085425927517,35.2692868761325
MA010120220805475221,씨유정관에버빌점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26710,기장군,26710256,정관읍,2671025627,정관읍,2671025627107550000,1,대지,755.0,,부산광역시 기장군 정관읍 모전리 755,267103140040,부산광역시 기장군 정관읍 정관2로,40,,2671032027107550000000001,정관현진에버빌,부산광역시 기장군 정관읍 정관2로 40,619734,46009,,,,129.16920779874,35.3342979294652
MA010120220805114623,이마트24당감서로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230700,당감4동,2623010900,당감동,2623010900107380005,1,대지,738.0,5.0,부산광역시 부산진구 당감동 738-5,262304187151,부산광역시 부산진구 당감서로80번길,9,,2623010900107380005013428,,부산광역시 부산진구 당감서로80번길 9,614821,47142,,1,,129.037390720595,35.1675628159339
MA010120220813073609,씨유양정중앙대로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230570,양정2동,2623010100,양정동,2623010100101490001,1,대지,149.0,1.0,부산광역시 부산진구 양정동 149-1,262302000010,부산광역시 부산진구 중앙대로,989,,2623010100101490001000001,,부산광역시 부산진구 중앙대로 989,614854,47209,,,,129.074541120404,35.1775837332248
MA010120220809776634,지에스25화명큐빅점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200122760004,1,대지,2276.0,4.0,부산광역시 북구 화명동 2276-4,263204196051,부산광역시 북구 금곡대로285번길,46,,2632010200122760004010880,,부산광역시 북구 금곡대로285번길 46,616852,46526,,,,129.011084663593,35.2343283598929
MA010120220811473653,세븐일레븐부산한일점,해운대,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350553,좌3동,2635010700,좌동,2635010700112740000,1,대지,1274.0,,부산광역시 해운대구 좌동 1274,263503133001,부산광역시 해운대구 대천로,56,,2635010700112740000003404,한일아파트,부산광역시 해운대구 대천로 56,612795,48082,,,,129.171278119316,35.1725803646429
MA010120220810779034,씨유센츄리점,경성대,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26290,남구,26290530,대연3동,2629010600,대연동,2629010600100550001,1,대지,55.0,1.0,부산광역시 남구 대연동 55-1,262903131037,부산광역시 남구 수영로,312,,2629010600100550001003638,센츄리오피스텔,부산광역시 남구 수영로 312,608743,48508,,,,129.100617357266,35.1369786859767
MA010120220806440104,지에스25장림,그린점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380580,장림1동,2638010500,장림동,2638010500111440002,1,대지,1144.0,2.0,부산광역시 사하구 장림동 1144-2,263803134022,부산광역시 사하구 장림로,118,,2638010500111440002008249,,부산광역시 사하구 장림로 118,604843,49477,,1,,128.962058522879,35.0819236309582
MA010120220810282306,지에스25광안장대골,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500760,광안1동,2650010400,광안동,2650010400110550005,1,대지,1055.0,5.0,부산광역시 수영구 광안동 1055-5,265004214044,부산광역시 수영구 광서로36번길,27,3.0,2650010400110550005000001,광안동오피스텔,부산광역시 수영구 광서로36번길 27-3,613811,48246,,1,,129.1110776651,35.1656517602504
MA010120220801144075,씨유중동어울림점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600109210003,1,대지,921.0,3.0,부산광역시 해운대구 중동 921-3,263504199225,부산광역시 해운대구 좌동순환로446번길,14,,2635010600109210003029681,,부산광역시 해운대구 좌동순환로446번길 14,612846,48105,,1,,129.172794737992,35.1619377439297
